route,current_garage,day_type,lagged_total_precip,lagged_avg_temp,year,month,lagged_avg_riders,season,num_unique_stops,num_unique_stops_with_shelter,covid,avg_riders
40,Ross,SUN.,8.5,69.7,2018,10,183.166666666667,Fall,83.0,10.0,0,183.25
40,Ross,SUN.,3.59,53.4,2018,11,183.25,Fall,83.0,10.0,0,146.2
40,Ross,SUN.,4.57,37.3,2018,12,146.2,Winter,83.0,10.0,0,139.333333333333
40,Ross,SUN.,4.29,34.9,2019,1,139.333333333333,Winter,83.0,10.0,0,120.0
40,Ross,SUN.,3.06,27.5,2019,2,120.0,Winter,83.0,10.0,0,139.0
40,Ross,SUN.,3.97,33.9,2019,3,139.0,Spring,83.0,10.0,0,155.4
40,Ross,SUN.,2.37,36.7,2019,4,155.4,Spring,83.0,10.0,0,148.5
40,Ross,SUN.,3.44,54.0,2019,5,148.5,Spring,83.0,10.0,0,160.8
40,Ross,SUN.,5.96,64.0,2019,6,160.8,Summer,83.0,10.0,0,163.8
40,Ross,SUN.,6.42,68.3,2019,7,163.8,Summer,83.0,10.0,0,166.0
40,Ross,SUN.,6.92,75.0,2019,8,166.0,Summer,83.0,10.0,0,164.5
40,Ross,SUN.,2.45,71.9,2019,9,164.5,Fall,83.0,10.0,0,156.0
40,Ross,SUN.,5.34,69.0,2019,10,156.0,Fall,83.0,10.0,0,158.5
40,Ross,SUN.,7.19,56.2,2019,11,158.5,Fall,83.0,10.0,0,146.4
40,Ross,SUN.,1.65,37.7,2019,12,146.4,Winter,83.0,10.0,0,126.166666666667
40,Ross,SUN.,3.52,35.4,2020,1,126.166666666667,Winter,83.0,10.0,0,136.4
40,Ross,SUN.,3.69,35.2,2020,2,136.4,Winter,83.0,10.0,0,119.75
40,Ross,SUN.,3.3,33.6,2020,3,119.75,Spring,83.0,10.0,1,105.4
40,Ross,SUN.,4.83,45.6,2020,4,105.4,Spring,83.0,10.0,1,64.0
40,Ross,SUN.,2.3,47.6,2020,5,64.0,Spring,83.0,10.0,1,101.333333333333
40,Ross,SUN.,2.19,58.2,2020,6,101.333333333333,Summer,83.0,10.0,1,93.0
40,Ross,SUN.,2.3,70.0,2020,7,93.0,Summer,83.0,10.0,1,57.8
40,Ross,SUN.,3.1,77.3,2020,8,57.8,Summer,83.0,10.0,1,71.8
40,Ross,SUN.,5.57,73.2,2020,9,71.8,Fall,83.0,10.0,1,81.0
40,Ross,SUN.,0.92,64.6,2020,10,81.0,Fall,83.0,10.0,1,65.25
40,Ross,SUN.,3.29,54.0,2020,11,65.25,Fall,83.0,10.0,1,53.5
40,Ross,SUN.,2.02,46.6,2020,12,53.5,Winter,83.0,10.0,1,44.0
40,Ross,SUN.,3.53,33.5,2021,1,44.0,Winter,83.0,10.0,1,49.6666666666667
40,Ross,SUN.,2.27,30.3,2021,2,49.6666666666667,Winter,83.0,10.0,1,57.25
40,Ross,SUN.,2.82,27.6,2021,3,57.25,Spring,83.0,10.0,1,72.0
40,Ross,SUN.,3.88,44.8,2021,4,72.0,Spring,83.0,10.0,1,49.0
40,Ross,SUN.,2.67,51.3,2021,5,49.0,Spring,83.0,10.0,1,66.6666666666667
40,Ross,SUN.,3.09,58.5,2021,6,66.6666666666667,Summer,83.0,10.0,1,85.25
40,Ross,SUN.,4.29,71.2,2021,7,85.25,Summer,83.0,10.0,0,92.2
40,Ross,SUN.,3.0,72.5,2021,8,92.2,Summer,83.0,10.0,0,93.4
40,Ross,SUN.,6.41,74.4,2021,9,93.4,Fall,83.0,10.0,0,92.6
40,Ross,SUN.,3.93,66.3,2021,10,92.6,Fall,83.0,10.0,0,102.2
40,Ross,SUN.,3.84,59.5,2021,11,102.2,Fall,83.0,10.0,0,63.0
40,Ross,SUN.,0.88,40.5,2021,12,63.0,Winter,83.0,10.0,0,76.8
40,Ross,SUN.,3.45,40.9,2022,1,76.8,Winter,83.0,10.0,0,71.3333333333333
40,Ross,SUN.,2.99,23.6,2022,2,71.3333333333333,Winter,83.0,10.0,0,83.75
40,Ross,SUN.,5.1,31.9,2022,3,83.75,Spring,83.0,10.0,0,95.75
40,Ross,SUN.,3.31,42.7,2022,4,95.75,Spring,83.0,10.0,0,80.25
40,Ross,SUN.,3.23,48.9,2022,5,80.25,Spring,83.0,10.0,0,88.8333333333333
40,Ross,SUN.,5.03,62.8,2022,6,88.8333333333333,Summer,83.0,10.0,0,104.75
40,Ross,SUN.,3.0,69.6,2022,7,104.75,Summer,83.0,10.0,0,107.666666666667
40,Ross,SUN.,3.59,74.2,2022,8,107.666666666667,Summer,83.0,10.0,0,128.5
40,Ross,SUN.,3.39,72.1,2022,9,128.5,Fall,83.0,10.0,0,129.0
40,Ross,SUN.,5.15,64.3,2022,10,129.0,Fall,83.0,10.0,0,135.6
40,Ross,SUN.,1.76,50.7,2022,11,135.6,Fall,83.0,10.0,0,104.0
40,Ross,SUN.,4.0,44.3,2022,12,104.0,Winter,83.0,10.0,0,96.0
40,Ross,SUN.,1.76,33.0,2023,1,96.0,Winter,83.0,10.0,0,103.6
40,Ross,SUN.,4.02,36.9,2023,2,103.6,Winter,83.0,10.0,0,126.25
40,Ross,SUN.,1.54,39.7,2023,3,126.25,Spring,83.0,10.0,0,118.5
40,Ross,SUN.,2.93,40.0,2023,4,118.5,Spring,83.0,10.0,0,129.8
40,Ross,SUN.,2.18,52.8,2023,5,129.8,Spring,83.0,10.0,0,124.6
40,Ross,SUN.,1.73,59.3,2023,6,124.6,Summer,83.0,10.0,0,128.75
40,Ross,SUN.,3.76,66.5,2023,7,128.75,Summer,83.0,10.0,0,136.666666666667
40,Ross,SUN.,4.68,73.9,2023,8,136.666666666667,Summer,83.0,10.0,0,158.75
40,Ross,SUN.,2.71,72.4,2023,9,158.75,Fall,83.0,10.0,0,136.4
40,Ross,SUN.,1.83,67.6,2023,10,136.4,Fall,83.0,10.0,0,112.6
40,Ross,SUN.,2.6,57.0,2023,11,112.6,Fall,83.0,10.0,0,101.4
40,Ross,SUN.,1.82,43.5,2023,12,101.4,Winter,83.0,10.0,0,87.0
40,Ross,SUN.,2.8,42.7,2024,1,87.0,Winter,83.0,10.0,0,83.4
40,Ross,SUN.,5.28,33.0,2024,2,83.4,Winter,83.0,10.0,0,146.75
40,Ross,SUN.,1.76,39.5,2024,3,146.75,Spring,83.0,10.0,0,111.0
40,Ross,SUN.,3.25,46.6,2024,4,111.0,Spring,83.0,10.0,0,143.75
40,Ross,SUN.,7.93,56.9,2024,5,143.75,Spring,83.0,10.0,0,122.2
40,Ross,SUN.,5.61,66.5,2024,6,122.2,Summer,83.0,10.0,0,119.0
40,Ross,SUN.,2.5,72.8,2024,7,119.0,Summer,83.0,10.0,0,155.2
40,Ross,SUN.,3.17,76.5,2024,8,155.2,Summer,83.0,10.0,0,133.0
40,Ross,SUN.,5.12,73.8,2024,9,133.0,Fall,83.0,10.0,0,133.833333333333
40,Ross,SUN.,1.9,69.4,2024,10,133.833333333333,Fall,83.0,10.0,0,130.5
40,Ross,WEEKDAY,3.43,33.6,2017,1,,Winter,83.0,10.0,0,587.909090909091
40,Ross,WEEKDAY,3.54,34.6,2017,2,587.909090909091,Winter,83.0,10.0,0,601.65
40,Ross,WEEKDAY,1.46,40.6,2017,3,601.65,Spring,83.0,10.0,0,610.608695652174
40,Ross,WEEKDAY,5.02,39.9,2017,4,610.608695652174,Spring,83.0,10.0,0,598.7
40,Ross,WEEKDAY,3.54,57.3,2017,5,598.7,Spring,83.0,10.0,0,589.454545454545
40,Ross,WEEKDAY,5.15,60.6,2017,6,589.454545454545,Summer,83.0,10.0,0,681.727272727273
40,Ross,WEEKDAY,3.78,69.7,2017,7,681.727272727273,Summer,83.0,10.0,0,655.8
40,Ross,WEEKDAY,6.42,73.7,2017,8,655.8,Summer,83.0,10.0,0,688.260869565217
40,Ross,WEEKDAY,2.63,70.3,2017,9,688.260869565217,Fall,83.0,10.0,0,637.3
40,Ross,WEEKDAY,0.58,66.4,2017,10,637.3,Fall,83.0,10.0,0,639.272727272727
40,Ross,WEEKDAY,4.11,58.0,2017,11,639.272727272727,Fall,83.0,10.0,0,610.619047619048
40,Ross,WEEKDAY,4.15,42.0,2017,12,610.619047619048,Winter,83.0,10.0,0,572.9
40,Ross,WEEKDAY,1.77,30.6,2018,1,572.9,Winter,83.0,10.0,0,581.318181818182
40,Ross,WEEKDAY,4.28,25.6,2018,2,581.318181818182,Winter,83.0,10.0,0,603.45
40,Ross,WEEKDAY,7.04,38.8,2018,3,603.45,Spring,83.0,10.0,0,575.818181818182
40,Ross,WEEKDAY,2.96,34.8,2018,4,575.818181818182,Spring,83.0,10.0,0,594.904761904762
40,Ross,WEEKDAY,4.43,46.3,2018,5,594.904761904762,Spring,83.0,10.0,0,603.181818181818
40,Ross,WEEKDAY,2.83,69.0,2018,6,603.181818181818,Summer,83.0,10.0,0,613.857142857143
40,Ross,WEEKDAY,6.1,70.8,2018,7,613.857142857143,Summer,83.0,10.0,0,603.428571428571
40,Ross,WEEKDAY,3.96,73.5,2018,8,603.428571428571,Summer,83.0,10.0,0,708.04347826087
40,Ross,WEEKDAY,4.53,73.0,2018,9,708.04347826087,Fall,83.0,10.0,0,672.578947368421
40,Ross,WEEKDAY,8.5,69.7,2018,10,672.578947368421,Fall,83.0,10.0,0,636.173913043478
40,Ross,WEEKDAY,3.59,53.4,2018,11,636.173913043478,Fall,83.0,10.0,0,610.904761904762
40,Ross,WEEKDAY,4.57,37.3,2018,12,610.904761904762,Winter,83.0,10.0,0,543.15
40,Ross,WEEKDAY,4.29,34.9,2019,1,543.15,Winter,83.0,10.0,0,565.954545454545
40,Ross,WEEKDAY,3.06,27.5,2019,2,565.954545454545,Winter,83.0,10.0,0,654.05
40,Ross,WEEKDAY,3.97,33.9,2019,3,654.05,Spring,83.0,10.0,0,658.857142857143
40,Ross,WEEKDAY,2.37,36.7,2019,4,658.857142857143,Spring,83.0,10.0,0,656.681818181818
40,Ross,WEEKDAY,3.44,54.0,2019,5,656.681818181818,Spring,83.0,10.0,0,637.0
40,Ross,WEEKDAY,5.96,64.0,2019,6,637.0,Summer,83.0,10.0,0,581.25
40,Ross,WEEKDAY,6.42,68.3,2019,7,581.25,Summer,83.0,10.0,0,603.954545454545
40,Ross,WEEKDAY,6.92,75.0,2019,8,603.954545454545,Summer,83.0,10.0,0,596.863636363636
40,Ross,WEEKDAY,2.45,71.9,2019,9,596.863636363636,Fall,83.0,10.0,0,625.5
40,Ross,WEEKDAY,5.34,69.0,2019,10,625.5,Fall,83.0,10.0,0,623.782608695652
40,Ross,WEEKDAY,7.19,56.2,2019,11,623.782608695652,Fall,83.0,10.0,0,592.5
40,Ross,WEEKDAY,1.65,37.7,2019,12,592.5,Winter,83.0,10.0,0,553.142857142857
40,Ross,WEEKDAY,3.52,35.4,2020,1,553.142857142857,Winter,83.0,10.0,0,588.136363636364
40,Ross,WEEKDAY,3.69,35.2,2020,2,588.136363636364,Winter,83.0,10.0,0,589.1
40,Ross,WEEKDAY,3.3,33.6,2020,3,589.1,Spring,83.0,10.0,1,382.227272727273
40,Ross,WEEKDAY,4.83,45.6,2020,4,382.227272727273,Spring,83.0,10.0,1,200.0
40,Ross,WEEKDAY,2.3,47.6,2020,5,200.0,Spring,83.0,10.0,1,263.1
40,Ross,WEEKDAY,2.19,58.2,2020,6,263.1,Summer,83.0,10.0,1,259.363636363636
40,Ross,WEEKDAY,2.3,70.0,2020,7,259.363636363636,Summer,83.0,10.0,1,203.391304347826
40,Ross,WEEKDAY,3.1,77.3,2020,8,203.391304347826,Summer,83.0,10.0,1,213.952380952381
40,Ross,WEEKDAY,5.57,73.2,2020,9,213.952380952381,Fall,83.0,10.0,1,229.857142857143
40,Ross,WEEKDAY,0.92,64.6,2020,10,229.857142857143,Fall,83.0,10.0,1,211.363636363636
40,Ross,WEEKDAY,3.29,54.0,2020,11,211.363636363636,Fall,83.0,10.0,1,199.3
40,Ross,WEEKDAY,2.02,46.6,2020,12,199.3,Winter,83.0,10.0,1,152.227272727273
40,Ross,WEEKDAY,3.53,33.5,2021,1,152.227272727273,Winter,83.0,10.0,1,161.75
40,Ross,WEEKDAY,2.27,30.3,2021,2,161.75,Winter,83.0,10.0,1,169.8
40,Ross,WEEKDAY,2.82,27.6,2021,3,169.8,Spring,83.0,10.0,1,173.434782608696
40,Ross,WEEKDAY,3.88,44.8,2021,4,173.434782608696,Spring,83.0,10.0,1,186.863636363636
40,Ross,WEEKDAY,2.67,51.3,2021,5,186.863636363636,Spring,83.0,10.0,1,192.2
40,Ross,WEEKDAY,3.09,58.5,2021,6,192.2,Summer,83.0,10.0,1,210.454545454545
40,Ross,WEEKDAY,4.29,71.2,2021,7,210.454545454545,Summer,83.0,10.0,0,210.380952380952
40,Ross,WEEKDAY,3.0,72.5,2021,8,210.380952380952,Summer,83.0,10.0,0,222.272727272727
40,Ross,WEEKDAY,6.41,74.4,2021,9,222.272727272727,Fall,83.0,10.0,0,231.857142857143
40,Ross,WEEKDAY,3.93,66.3,2021,10,231.857142857143,Fall,83.0,10.0,0,225.666666666667
40,Ross,WEEKDAY,3.84,59.5,2021,11,225.666666666667,Fall,83.0,10.0,0,211.47619047619
40,Ross,WEEKDAY,0.88,40.5,2021,12,211.47619047619,Winter,83.0,10.0,0,207.04347826087
40,Ross,WEEKDAY,3.45,40.9,2022,1,207.04347826087,Winter,83.0,10.0,0,195.904761904762
40,Ross,WEEKDAY,2.99,23.6,2022,2,195.904761904762,Winter,83.0,10.0,0,227.4
40,Ross,WEEKDAY,5.1,31.9,2022,3,227.4,Spring,83.0,10.0,0,250.739130434783
40,Ross,WEEKDAY,3.31,42.7,2022,4,250.739130434783,Spring,83.0,10.0,0,232.142857142857
40,Ross,WEEKDAY,3.23,48.9,2022,5,232.142857142857,Spring,83.0,10.0,0,223.714285714286
40,Ross,WEEKDAY,5.03,62.8,2022,6,223.714285714286,Summer,83.0,10.0,0,260.136363636364
40,Ross,WEEKDAY,3.0,69.6,2022,7,260.136363636364,Summer,83.0,10.0,0,281.05
40,Ross,WEEKDAY,3.59,74.2,2022,8,281.05,Summer,83.0,10.0,0,384.782608695652
40,Ross,WEEKDAY,3.39,72.1,2022,9,384.782608695652,Fall,83.0,10.0,0,400.190476190476
40,Ross,WEEKDAY,5.15,64.3,2022,10,400.190476190476,Fall,83.0,10.0,0,384.0
40,Ross,WEEKDAY,1.76,50.7,2022,11,384.0,Fall,83.0,10.0,0,372.142857142857
40,Ross,WEEKDAY,4.0,44.3,2022,12,372.142857142857,Winter,83.0,10.0,0,333.318181818182
40,Ross,WEEKDAY,1.76,33.0,2023,1,333.318181818182,Winter,83.0,10.0,0,353.090909090909
40,Ross,WEEKDAY,4.02,36.9,2023,2,353.090909090909,Winter,83.0,10.0,0,374.55
40,Ross,WEEKDAY,1.54,39.7,2023,3,374.55,Spring,83.0,10.0,0,344.304347826087
40,Ross,WEEKDAY,2.93,40.0,2023,4,344.304347826087,Spring,83.0,10.0,0,353.6
40,Ross,WEEKDAY,2.18,52.8,2023,5,353.6,Spring,83.0,10.0,0,366.818181818182
40,Ross,WEEKDAY,1.73,59.3,2023,6,366.818181818182,Summer,83.0,10.0,0,361.818181818182
40,Ross,WEEKDAY,3.76,66.5,2023,7,361.818181818182,Summer,83.0,10.0,0,370.05
40,Ross,WEEKDAY,4.68,73.9,2023,8,370.05,Summer,83.0,10.0,0,413.130434782609
40,Ross,WEEKDAY,2.71,72.4,2023,9,413.130434782609,Fall,83.0,10.0,0,386.8
40,Ross,WEEKDAY,1.83,67.6,2023,10,386.8,Fall,83.0,10.0,0,215.636363636364
40,Ross,WEEKDAY,2.6,57.0,2023,11,215.636363636364,Fall,83.0,10.0,0,290.047619047619
40,Ross,WEEKDAY,1.82,43.5,2023,12,290.047619047619,Winter,83.0,10.0,0,299.6
40,Ross,WEEKDAY,2.8,42.7,2024,1,299.6,Winter,83.0,10.0,0,309.227272727273
40,Ross,WEEKDAY,5.28,33.0,2024,2,309.227272727273,Winter,83.0,10.0,0,470.952380952381
40,Ross,WEEKDAY,1.76,39.5,2024,3,470.952380952381,Spring,83.0,10.0,0,375.666666666667
40,Ross,WEEKDAY,3.25,46.6,2024,4,375.666666666667,Spring,83.0,10.0,0,416.590909090909
40,Ross,WEEKDAY,7.93,56.9,2024,5,416.590909090909,Spring,83.0,10.0,0,424.227272727273
40,Ross,WEEKDAY,5.61,66.5,2024,6,424.227272727273,Summer,83.0,10.0,0,403.8
40,Ross,WEEKDAY,2.5,72.8,2024,7,403.8,Summer,83.0,10.0,0,391.181818181818
40,Ross,WEEKDAY,3.17,76.5,2024,8,391.181818181818,Summer,83.0,10.0,0,402.318181818182
40,Ross,WEEKDAY,5.12,73.8,2024,9,402.318181818182,Fall,83.0,10.0,0,405.55
40,Ross,WEEKDAY,1.9,69.4,2024,10,405.55,Fall,83.0,10.0,0,378.391304347826
41,Collier,SAT.,3.43,33.6,2017,1,,Winter,145.0,21.0,0,464.25
41,Collier,SAT.,3.54,34.6,2017,2,464.25,Winter,145.0,21.0,0,517.5
41,Collier,SAT.,1.46,40.6,2017,3,517.5,Spring,145.0,21.0,0,462.0
41,Collier,SAT.,5.02,39.9,2017,4,462.0,Spring,145.0,21.0,0,562.0
41,Collier,SAT.,3.54,57.3,2017,5,562.0,Spring,145.0,21.0,0,534.75
41,Collier,SAT.,5.15,60.6,2017,6,534.75,Summer,145.0,21.0,0,550.0
41,Collier,SAT.,3.78,69.7,2017,7,550.0,Summer,145.0,21.0,0,566.4
41,Collier,SAT.,6.42,73.7,2017,8,566.4,Summer,145.0,21.0,0,567.25
41,Collier,SAT.,2.63,70.3,2017,9,567.25,Fall,145.0,21.0,0,614.6
41,Collier,SAT.,0.58,66.4,2017,10,614.6,Fall,145.0,21.0,0,462.0
41,Collier,SAT.,4.11,58.0,2017,11,462.0,Fall,145.0,21.0,0,454.0
41,Collier,SAT.,4.15,42.0,2017,12,454.0,Winter,145.0,21.0,0,505.0
41,Collier,SAT.,1.77,30.6,2018,1,505.0,Winter,145.0,21.0,0,419.75
41,Collier,SAT.,4.28,25.6,2018,2,419.75,Winter,145.0,21.0,0,519.5
41,Collier,SAT.,7.04,38.8,2018,3,519.5,Spring,145.0,21.0,0,510.8
41,Collier,SAT.,2.96,34.8,2018,4,510.8,Spring,145.0,21.0,0,560.75
41,Collier,SAT.,4.43,46.3,2018,5,560.75,Spring,145.0,21.0,0,612.25
41,Collier,SAT.,2.83,69.0,2018,6,612.25,Summer,145.0,21.0,0,538.6
41,Collier,SAT.,6.1,70.8,2018,7,538.6,Summer,145.0,21.0,0,557.0
41,Collier,SAT.,3.96,73.5,2018,8,557.0,Summer,145.0,21.0,0,595.5
41,Collier,SAT.,4.53,73.0,2018,9,595.5,Fall,145.0,21.0,0,479.6
41,Collier,SAT.,8.5,69.7,2018,10,479.6,Fall,145.0,21.0,0,515.75
41,Collier,SAT.,3.59,53.4,2018,11,515.75,Fall,145.0,21.0,0,457.5
41,Collier,SAT.,4.57,37.3,2018,12,457.5,Winter,145.0,21.0,0,531.2
41,Collier,SAT.,4.29,34.9,2019,1,531.2,Winter,145.0,21.0,0,453.75
41,Collier,SAT.,3.06,27.5,2019,2,453.75,Winter,145.0,21.0,0,465.25
41,Collier,SAT.,3.97,33.9,2019,3,465.25,Spring,145.0,21.0,0,467.0
41,Collier,SAT.,2.37,36.7,2019,4,467.0,Spring,145.0,21.0,0,558.0
41,Collier,SAT.,3.44,54.0,2019,5,558.0,Spring,145.0,21.0,0,570.0
41,Collier,SAT.,5.96,64.0,2019,6,570.0,Summer,145.0,21.0,0,558.2
41,Collier,SAT.,6.42,68.3,2019,7,558.2,Summer,145.0,21.0,0,489.5
41,Collier,SAT.,6.92,75.0,2019,8,489.5,Summer,145.0,21.0,0,583.6
41,Collier,SAT.,2.45,71.9,2019,9,583.6,Fall,145.0,21.0,0,512.5
41,Collier,SAT.,5.34,69.0,2019,10,512.5,Fall,145.0,21.0,0,580.5
41,Collier,SAT.,7.19,56.2,2019,11,580.5,Fall,145.0,21.0,0,523.0
41,Collier,SAT.,1.65,37.7,2019,12,523.0,Winter,145.0,21.0,0,447.75
41,Collier,SAT.,3.52,35.4,2020,1,447.75,Winter,145.0,21.0,0,469.25
41,Collier,SAT.,3.69,35.2,2020,2,469.25,Winter,145.0,21.0,0,420.0
41,Collier,SAT.,3.3,33.6,2020,3,420.0,Spring,145.0,21.0,1,376.5
41,Collier,SAT.,4.83,45.6,2020,4,376.5,Spring,145.0,21.0,1,284.5
41,Collier,SAT.,2.3,47.6,2020,5,284.5,Spring,145.0,21.0,1,318.4
41,Collier,SAT.,2.19,58.2,2020,6,318.4,Summer,145.0,21.0,1,326.0
41,Collier,SAT.,2.3,70.0,2020,7,326.0,Summer,145.0,21.0,1,235.0
41,Collier,SAT.,3.1,77.3,2020,8,235.0,Summer,145.0,21.0,1,254.0
41,Collier,SAT.,5.57,73.2,2020,9,254.0,Fall,145.0,21.0,1,263.75
41,Collier,SAT.,0.92,64.6,2020,10,263.75,Fall,145.0,21.0,1,243.8
41,Collier,SAT.,3.29,54.0,2020,11,243.8,Fall,145.0,21.0,1,261.0
41,Collier,SAT.,2.02,46.6,2020,12,261.0,Winter,145.0,21.0,1,205.0
41,Collier,SAT.,3.53,33.5,2021,1,205.0,Winter,145.0,21.0,1,205.0
41,Collier,SAT.,2.27,30.3,2021,2,205.0,Winter,145.0,21.0,1,208.5
41,Collier,SAT.,2.82,27.6,2021,3,208.5,Spring,145.0,21.0,1,252.0
41,Collier,SAT.,3.88,44.8,2021,4,252.0,Spring,145.0,21.0,1,248.5
41,Collier,SAT.,2.67,51.3,2021,5,248.5,Spring,145.0,21.0,1,252.8
41,Collier,SAT.,3.09,58.5,2021,6,252.8,Summer,145.0,21.0,1,261.5
41,Collier,SAT.,4.29,71.2,2021,7,261.5,Summer,145.0,21.0,0,277.4
41,Collier,SAT.,3.0,72.5,2021,8,277.4,Summer,145.0,21.0,0,288.5
41,Collier,SAT.,6.41,74.4,2021,9,288.5,Fall,145.0,21.0,0,286.75
41,Collier,SAT.,3.93,66.3,2021,10,286.75,Fall,145.0,21.0,0,257.2
41,Collier,SAT.,3.84,59.5,2021,11,257.2,Fall,145.0,21.0,0,274.0
41,Collier,SAT.,0.88,40.5,2021,12,274.0,Winter,145.0,21.0,0,228.0
41,Collier,SAT.,3.45,40.9,2022,1,228.0,Winter,145.0,21.0,0,211.5
41,Collier,SAT.,2.99,23.6,2022,2,211.5,Winter,145.0,21.0,0,326.5
41,Collier,SAT.,5.1,31.9,2022,3,326.5,Spring,145.0,21.0,0,386.5
41,Collier,SAT.,3.31,42.7,2022,4,386.5,Spring,145.0,21.0,0,399.6
41,Collier,SAT.,3.23,48.9,2022,5,399.6,Spring,145.0,21.0,0,396.25
41,Collier,SAT.,5.03,62.8,2022,6,396.25,Summer,145.0,21.0,0,294.25
41,Collier,SAT.,3.0,69.6,2022,7,294.25,Summer,145.0,21.0,0,317.2
41,Collier,SAT.,3.59,74.2,2022,8,317.2,Summer,145.0,21.0,0,318.5
41,Collier,SAT.,3.39,72.1,2022,9,318.5,Fall,145.0,21.0,0,341.0
41,Collier,SAT.,5.15,64.3,2022,10,341.0,Fall,145.0,21.0,0,316.6
41,Collier,SAT.,1.76,50.7,2022,11,316.6,Fall,145.0,21.0,0,319.25
41,Collier,SAT.,4.0,44.3,2022,12,319.25,Winter,145.0,21.0,0,282.2
41,Collier,SAT.,1.76,33.0,2023,1,282.2,Winter,145.0,21.0,0,325.5
41,Collier,SAT.,4.02,36.9,2023,2,325.5,Winter,145.0,21.0,0,309.0
41,Collier,SAT.,1.54,39.7,2023,3,309.0,Spring,145.0,21.0,0,327.5
41,Collier,SAT.,2.93,40.0,2023,4,327.5,Spring,145.0,21.0,0,349.0
41,Collier,SAT.,2.18,52.8,2023,5,349.0,Spring,145.0,21.0,0,317.75
41,Collier,SAT.,1.73,59.3,2023,6,317.75,Summer,145.0,21.0,0,359.5
41,Collier,SAT.,3.76,66.5,2023,7,359.5,Summer,145.0,21.0,0,347.2
41,Collier,SAT.,4.68,73.9,2023,8,347.2,Summer,145.0,21.0,0,338.25
41,Collier,SAT.,2.71,72.4,2023,9,338.25,Fall,145.0,21.0,0,377.6
41,Collier,SAT.,1.83,67.6,2023,10,377.6,Fall,145.0,21.0,0,308.25
41,Collier,SAT.,2.6,57.0,2023,11,308.25,Fall,145.0,21.0,0,318.5
41,Collier,SAT.,1.82,43.5,2023,12,318.5,Winter,145.0,21.0,0,280.8
41,Collier,SAT.,2.8,42.7,2024,1,280.8,Winter,145.0,21.0,0,292.0
41,Collier,SAT.,5.28,33.0,2024,2,292.0,Winter,145.0,21.0,0,290.25
41,Collier,SAT.,1.76,39.5,2024,3,290.25,Spring,145.0,21.0,0,303.4
41,Collier,SAT.,3.25,46.6,2024,4,303.4,Spring,145.0,21.0,0,354.0
41,Collier,SAT.,7.93,56.9,2024,5,354.0,Spring,145.0,21.0,0,330.25
41,Collier,SAT.,5.61,66.5,2024,6,330.25,Summer,145.0,21.0,0,381.4
41,Collier,SAT.,2.5,72.8,2024,7,381.4,Summer,145.0,21.0,0,433.0
41,Collier,SAT.,3.17,76.5,2024,8,433.0,Summer,145.0,21.0,0,440.6
41,Collier,SAT.,5.12,73.8,2024,9,440.6,Fall,145.0,21.0,0,385.5
41,Collier,SAT.,1.9,69.4,2024,10,385.5,Fall,145.0,21.0,0,384.5
41,Collier,SUN.,3.43,33.6,2017,1,,Winter,145.0,21.0,0,278.8
41,Collier,SUN.,3.54,34.6,2017,2,278.8,Winter,145.0,21.0,0,310.25
41,Collier,SUN.,1.46,40.6,2017,3,310.25,Spring,145.0,21.0,0,283.5
41,Collier,SUN.,5.02,39.9,2017,4,283.5,Spring,145.0,21.0,0,332.4
41,Collier,SUN.,3.54,57.3,2017,5,332.4,Spring,145.0,21.0,0,317.2
41,Collier,SUN.,5.15,60.6,2017,6,317.2,Summer,145.0,21.0,0,330.25
41,Collier,SUN.,3.78,69.7,2017,7,330.25,Summer,145.0,21.0,0,373.666666666667
41,Collier,SUN.,6.42,73.7,2017,8,373.666666666667,Summer,145.0,21.0,0,319.75
41,Collier,SUN.,2.63,70.3,2017,9,319.75,Fall,145.0,21.0,0,342.0
41,Collier,SUN.,0.58,66.4,2017,10,342.0,Fall,145.0,21.0,0,341.0
41,Collier,SUN.,4.11,58.0,2017,11,341.0,Fall,145.0,21.0,0,313.2
41,Collier,SUN.,4.15,42.0,2017,12,313.2,Winter,145.0,21.0,0,294.833333333333
41,Collier,SUN.,1.77,30.6,2018,1,294.833333333333,Winter,145.0,21.0,0,279.0
41,Collier,SUN.,4.28,25.6,2018,2,279.0,Winter,145.0,21.0,0,315.25
41,Collier,SUN.,7.04,38.8,2018,3,315.25,Spring,145.0,21.0,0,284.5
41,Collier,SUN.,2.96,34.8,2018,4,284.5,Spring,145.0,21.0,0,312.8
41,Collier,SUN.,4.43,46.3,2018,5,312.8,Spring,145.0,21.0,0,365.2
41,Collier,SUN.,2.83,69.0,2018,6,365.2,Summer,145.0,21.0,0,325.25
41,Collier,SUN.,6.1,70.8,2018,7,325.25,Summer,145.0,21.0,0,328.166666666667
41,Collier,SUN.,3.96,73.5,2018,8,328.166666666667,Summer,145.0,21.0,0,388.5
41,Collier,SUN.,4.53,73.0,2018,9,388.5,Fall,145.0,21.0,0,397.0
41,Collier,SUN.,8.5,69.7,2018,10,397.0,Fall,145.0,21.0,0,365.5
41,Collier,SUN.,3.59,53.4,2018,11,365.5,Fall,145.0,21.0,0,319.2
41,Collier,SUN.,4.57,37.3,2018,12,319.2,Winter,145.0,21.0,0,346.333333333333
41,Collier,SUN.,4.29,34.9,2019,1,346.333333333333,Winter,145.0,21.0,0,360.8
